Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
GADD45GIP1,210.7683812,0.790670304,0.121994675,3.63E-11,1.97E-10
RAD23A,1098.049438,0.769113808,0.086208377,2.06E-19,2.21E-18
CALR,30528.52177,0.443484624,0.071580753,4.39E-10,2.16E-09
FARSA,874.8628135,-0.142736034,0.073863411,0.05217792,0.087991303
SYCE2,22.4391054,0.22327267,0.285886886,0.381880398,0.48026874
GCDH,450.5608668,-0.648124216,0.099953016,3.50E-11,1.91E-10
KLF1,9.736664181,-0.508699544,0.485059145,0.150200851,0.221773401
DNASE2,677.8822741,-0.41714133,0.129262107,0.000987611,0.002322967
MAST1,137.3977665,-0.088628215,0.141058625,0.51650736,0.612871439
RTBDN,1.509678635,-0.063048114,0.556543659,0.787094584,0.8419863
RNASEH2A,223.3151838,0.116102761,0.12052809,0.31900919,0.415663175
THSD8,60.26316138,0.226264204,0.200790189,0.229140125,0.316398804
PRDX2,1708.461223,-0.610052497,0.082285184,5.19E-14,3.62E-13
JUNB,768.5756763,0.809106098,0.201455553,2.40E-05,7.11E-05
HOOK2,294.605721,0.67732552,0.128100073,6.15E-08,2.46E-07
LOC119049712,4.575930366,0.986772476,0.656378658,0.025850163,0.046961217
BEST2,7.576701008,0.600037025,0.484610437,0.095106844,0.149664841
GET3,709.7591526,0.018351291,0.082428711,0.81059429,0.859613914
TRIR,1008.648566,-0.093358519,0.089365335,0.263491323,0.355421664
TNPO2,1993.743233,-0.174149646,0.042668278,2.55E-05,7.54E-05
LOC119049732,0.650550383,-0.031774661,0.60530368,0.837151257,0.881273983
LOC128627172,0.958849266,-0.075427391,0.586666317,0.724200143,0.792158847
FBXW9,414.7144466,-0.261695357,0.090874996,0.00405475,0.008651291
GNG14,4.405460507,0.072699896,0.489581493,0.816324248,0.864479562
DHPS,332.7672162,-0.140760985,0.104599008,0.16228428,0.236939545
WDR83,271.8448841,0.04858158,0.113796706,0.654742552,0.736230939
WDR83OS,580.1783885,-0.022835061,0.077140217,0.764895501,0.824342384
MAN2B1,862.6060804,-0.582531883,0.094953074,4.11E-10,2.03E-09
LOC119049640,8.647835945,-1.15125435,0.606300581,0.01052262,0.020710015
LOC119049639,521.3685418,0.796083171,0.0853715,3.77E-21,4.59E-20
LOC119049539,28.52740281,0.093372984,0.268018875,0.70400459,0.776181306
LOC119049542,133.3536453,-0.392792547,0.168088391,0.015858694,0.030120254
LOC128627209,15.66128615,-1.049979158,0.468831936,0.005964324,0.012302191
HELLS,1748.615068,-0.551758043,0.089662901,6.10E-10,2.97E-09
TBC1D12,548.7268769,0.489168282,0.086909327,1.35E-08,5.78E-08
NOC3L,1271.647448,1.569520651,0.097386275,3.10E-59,2.82E-57
PLCE1,801.2938513,-0.722767801,0.163791839,4.90E-06,1.59E-05
SLC35G1,67.0281398,-1.06281612,0.24528371,4.20E-06,1.37E-05
LGI1,0.775634651,-0.124833949,0.637466629,0.677098464,0.754596671
LOC119057767,523.6093294,-0.614327342,0.091983849,2.03E-11,1.13E-10
PDE6C,157.6119669,-0.772826119,0.191899875,2.39E-05,7.10E-05
LOC119057785,8.754701468,-1.063286911,0.617870434,0.016823094,0.031817012
RBP4,591.7294618,-1.035710148,0.139730186,3.52E-14,2.48E-13
FFAR4,1.127970101,0.079850438,0.610735808,0.652053149,0.733614185
CEP55,437.3526695,-0.777071215,0.191390469,2.04E-05,6.11E-05
MYOF,6236.608192,0.295379987,0.08428608,0.000393286,0.000980397
LOC119057754,13.31835854,0.041945479,0.49313396,0.878431565,0.913943406
LOC119057718,0.165473657,-0.005802625,0.633198951,0.990777376,NA
EXOC6,650.1709883,0.419181119,0.10128542,2.12E-05,6.33E-05
HHEX,134.9283821,0.599338629,0.169731149,0.000270278,0.000690278
KIF11,1597.733675,-0.628204802,0.136406224,2.34E-06,7.87E-06
LOC119057788,0.695202444,0.002581841,0.61987838,0.970035087,0.979415191
IDE,3785.790842,0.431660644,0.069201692,3.47E-10,1.72E-09
MARCHF5,1033.631442,0.473428996,0.058557639,1.96E-16,1.66E-15
CPEB3,113.9949862,1.282702265,0.178244281,1.30E-13,8.73E-13
BTAF1,2409.017017,0.915457122,0.101477073,7.08E-20,7.87E-19
FGFBP3,11.9229646,-1.252443189,0.502385168,0.002344588,0.005199361
TNKS2,6952.295665,0.506377386,0.08719918,4.43E-09,1.98E-08
LOC119057787,94.47876176,0.379383381,0.206690648,0.052566052,0.088562478
PPP1R3C,283.8377568,-0.077022376,0.184032509,0.647472908,0.729763174
HECTD2,471.0553961,0.848191397,0.124744972,4.31E-12,2.55E-11
PCGF5,2587.130081,1.083170436,0.101570634,4.15E-27,7.39E-26
LOC128627200,4.783218432,0.076139325,0.454313897,0.826833972,0.872977632
ANKRD1,21699.72503,-0.85984078,0.124503912,1.94E-12,1.18E-11
RPP30,599.193221,0.203993348,0.08987054,0.022099606,0.040713992
LOC128627208,0.652641342,-0.224260249,0.673784453,0.206986111,0.290737997
HTR7,33.31912418,1.266607387,0.324963679,1.91E-05,5.72E-05
LOC128627207,1.134232902,0.127968443,0.580152209,0.646813013,0.729328588
LOC119057702,0.403267845,0.015526886,0.62599902,0.980415681,0.985697382
KIF20B,1360.705164,-0.825680357,0.132887252,2.08E-10,1.06E-09
LOC119057793,0.508932803,-0.02011224,0.631436171,0.965631263,0.97714315
PANK1,860.5077912,0.391053267,0.102586523,0.000101198,0.000274749
SLC16A12,97.89663169,-0.163998578,0.17381968,0.339240768,0.436657633
LOC119057792,0.469036954,0.070720329,0.622614066,0.742744511,0.807807361
IFIT5,4245.057229,0.659026834,0.113886117,3.87E-09,1.74E-08
LOC119057768,4567.437678,6.125413486,0.208126238,3.48E-192,2.08E-188
IFIT3,12753.45702,2.402943007,0.165341643,6.30E-49,3.88E-47
IFIT2,6852.484255,5.497937888,0.242192305,1.69E-115,1.16E-112
LIPA,976.9457092,-0.755283261,0.063710741,7.21E-33,1.88E-31
CH25H,0.750630791,0.291679327,0.704578962,0.158758351,0.232416622
FAS,530.8335246,2.022996103,0.120094881,1.96E-64,2.37E-62
ACTA2,11244.73032,0.005187694,0.219536824,0.984558516,0.988697403
STAMBPL1,355.9398549,0.794500268,0.122420458,3.66E-11,1.99E-10
ANKRD22,6.373441525,-0.155172002,0.530812542,0.624341429,0.710564162
LIPM,15.72390426,0.836130632,0.447551088,0.01957393,0.03650323
LIPN,0.245223524,-0.009352133,0.632796778,0.986954986,NA
LOC119057753,32.86135897,-0.796022643,0.371751323,0.012371266,0.023982212
RNLS,25.05624074,-1.370806085,0.452455198,0.000430107,0.00106463
PTEN,2989.036452,-0.059917978,0.05904776,0.30668111,0.402940655
KLLN,2.244052947,-2.896085802,1.517846555,0.003551811,0.007641
ATAD1,2380.736166,0.200784662,0.076453897,0.008152904,0.016397332
PAPSS2,27.50435915,1.991222243,0.55462001,3.19E-05,9.32E-05
MINPP1,2289.089655,-0.307977573,0.056525939,4.47E-08,1.82E-07
LOC128627193,24.34314582,-2.0630176,0.367515167,3.08E-09,1.40E-08
LOC119059998,84.36324973,0.234860294,0.163789896,0.137571178,0.205479385
SGMS1,902.1713474,0.92813739,0.078857724,1.47E-32,3.74E-31
ASAH2,1.572310839,0.412948031,0.665899002,0.214806302,0.299421903
PRKG1,33.48428905,0.906391834,0.430738615,0.010127934,0.020014567
CSTF2T,1992.120386,-0.350244868,0.055166272,1.82E-10,9.28E-10
DKK1,0.34781551,0.099361403,0.637701794,0.583221516,NA
PCDH15,3.273575685,-0.021015095,0.53284851,0.947815298,0.966315307
ZWINT,105.8674478,-0.842675293,0.228313384,7.64E-05,0.000211256
IPMK,614.9792212,0.892078453,0.101273202,4.58E-19,4.77E-18
CISD1,387.6400043,0.30988131,0.113197858,0.005423747,0.01128724
UBE2D1,802.0585318,0.393512095,0.092171521,1.57E-05,4.75E-05
TFAM,1496.422917,-0.080998199,0.061273876,0.185521033,0.265034274
BICC1,4335.804287,-0.062768363,0.076427555,0.366874651,0.465438766
PHYHIPL,134.897412,0.448431231,0.193910092,0.014973361,0.028602488
LOC119045298,0.170060912,0.035331071,0.631998165,0.892293128,NA
FAM13C,90.55606782,0.16299122,0.186660694,0.374611485,0.4729767
SLC16A9,61.76750315,1.723627399,0.242644152,1.50E-13,1.00E-12
MRLN,1039.280505,1.165198212,0.109885659,3.17E-27,5.71E-26
CCDC6,4598.655918,1.011247131,0.063886494,6.25E-57,5.00E-55
ANK3,1930.368008,-0.831532303,0.127592442,2.67E-11,1.47E-10
LOC119045271,0.251711647,0.050651814,0.632275292,0.839332646,NA
CDK1,1233.228519,-0.916467803,0.16164564,4.67E-09,2.08E-08
RHOBTB1,219.3465606,-1.194246774,0.16393704,6.79E-14,4.67E-13
TMEM26,4.670305417,1.5078103,0.765411976,0.005688965,0.011773536
CABCOCO1,13.4615602,-1.114568128,0.559066035,0.009814737,0.01943422
ARID5B,9003.935488,0.642254308,0.09820234,3.48E-11,1.90E-10
LOC119045299,0.45757531,0.065855007,0.629220872,0.744961582,0.809579747
RTKN2,128.4899094,0.288856001,0.226052421,0.172122444,0.249010474
ZNF365,13.1360621,1.891681342,0.519561312,2.97E-05,8.69E-05
LOC119055719,25.33159605,-0.00510085,0.298079028,0.984370886,0.988564394
ADO,402.4693943,0.29644234,0.093590297,0.001587517,0.003621333
EGR2,16.95672214,2.026197977,0.578598471,4.76E-05,0.000135472
NRBF2,427.8914219,0.894433625,0.089241547,4.57E-24,6.62E-23
JMJD1C,2458.102396,0.295033716,0.124121593,0.014698182,0.028127144
REEP3,1908.214228,0.030708148,0.076908449,0.600071332,0.690220723
LOC128627173,0.77012917,0.018749437,0.595334306,0.977592591,0.983582876
CTNNA3,7.129950968,1.57560217,0.666810951,0.002304451,0.005116053
DNAJC12,1.115690894,0.116221521,0.592088884,0.650744041,0.732378305
SIRT1,1368.396995,-0.044696255,0.083634265,0.615200567,0.702794961
HERC4,2455.765951,0.551453411,0.076236979,3.19E-13,2.08E-12
MYPN,114.6217669,1.048128294,0.196402143,2.76E-08,1.15E-07
ATOH7,1.446363198,-0.23614134,0.619751378,0.364436237,0.462935311
PBLD,575.2202459,-0.374125801,0.082520425,4.93E-06,1.60E-05
HNRNPH3,2053.665016,0.883550828,0.074514172,4.28E-33,1.13E-31
RUFY2,905.6864916,0.40915743,0.101189842,4.43E-05,0.000126595
DNA2,164.325306,-0.84779491,0.186382364,2.11E-06,7.13E-06
SLC25A16,594.9341854,0.394029675,0.077089931,2.61E-07,9.79E-07
TET1,77.55711048,-1.632324404,0.24160867,2.08E-12,1.27E-11
CCAR1,3452.10428,0.223101332,0.077744221,0.002391232,0.005298209
LOC119038225,12.44931208,2.014689248,0.502100854,5.97E-06,1.91E-05
LOC119038218,1.975191965,0.137015512,0.53721361,0.660061857,0.740678206
STOX1,35.24008589,1.055338204,0.279445069,4.14E-05,0.000118821
DDX50,1147.168286,0.521764542,0.069261777,3.15E-14,2.23E-13
LOC119038219,10.47156821,-0.060120296,0.383717494,0.841815721,0.884936365
DDX21,3944.967482,0.64123181,0.094152966,5.53E-12,3.24E-11
KIFBP,1319.770869,-0.487928515,0.074773901,3.06E-11,1.68E-10
LOC119065233,1.063353481,0.156320362,0.584825307,0.578377845,0.670954252
SRGN,14.85531045,0.288257063,0.595809563,0.339901867,0.437351469
VPS26A,2094.955668,0.469906371,0.058155552,1.52E-15,1.20E-14
SUPV3L1,560.9875564,1.091075809,0.079959538,4.56E-43,2.13E-41
HKDC1,5.79608583,2.320341094,0.727900485,0.000154746,0.000409881
HK1,788.0428715,-0.260931573,0.104210481,0.011162534,0.021837515
TACR2,0.815789149,0.190511628,0.652915297,0.354710518,0.452634875
TSPAN15,1.457905378,-0.889698512,1.35760967,0.032559762,0.057813746
LOC119038155,0.164072294,0.078321465,0.637635497,0.705891747,NA
LOC119038200,2.314488195,0.384736362,0.683766174,0.196316582,0.277988946
AIFM2,168.6795253,-0.724780934,0.147135842,3.88E-07,1.43E-06
TYSND1,196.1145453,-0.087375633,0.12911425,0.487726683,0.584801985
SAR1A,952.635777,-0.002411452,0.09880545,0.966323627,0.977563755
PPA1,1225.674651,0.429502057,0.110568234,7.79E-05,0.000215153
LRRC20,88.65740578,-0.636335453,0.19538197,0.000613824,0.001485715
LOC128627179,0.266434654,0.077196372,0.63289539,0.674985763,NA
LOC128627178,1.353408699,0.081606247,0.562911563,0.778417542,0.835047523
EIF4EBP2,6302.214637,-0.563215726,0.060611091,9.68E-21,1.15E-19
NODAL,0.204724749,0.03520298,0.628989882,0.964287179,NA
PALD1,53.81392328,-1.188823666,0.2527257,6.29E-07,2.26E-06
ADAMTS14,895.0716506,-1.68482209,0.366508555,5.16E-07,1.87E-06
SGPL1,1494.567466,-0.946447666,0.082738389,9.00E-31,2.05E-29
PCBD1,444.9747292,0.311891524,0.095774727,0.000939184,0.00221671
UNC5B,6.169556242,0.460972802,0.561575754,0.202066281,0.284720369
SLC29A3,161.3496173,-0.978966166,0.177542979,1.15E-08,4.93E-08
LOC128627182,28.94570027,0.172005422,0.310824936,0.532740229,0.628139121
CDH23,3.995309267,5.666316162,1.392993667,3.48E-06,1.15E-05
PSAP,19277.16133,-0.375198705,0.080410227,3.45E-06,1.14E-05
CHST3,7.36837186,0.342523894,0.496675792,0.314607492,0.411063874
SPOCK2,64.21813661,0.675603889,0.188856908,0.000179157,0.000470021
ASCC1,331.1137906,-0.035020843,0.107019762,0.73962333,0.805194846
ANAPC16,1090.560819,0.307268366,0.074648544,2.89E-05,8.47E-05
DDIT4,275.3169299,0.758314698,0.133300259,5.59E-09,2.47E-08
LOC119038089,6.530398438,1.168529163,0.679249105,0.013996923,0.026866766
DNAJB12,1328.325188,0.198389317,0.054695556,0.00026721,0.000683028
MICU1,986.2285947,0.416328265,0.08808409,2.20E-06,7.43E-06
MCU,1755.113609,1.536509107,0.11205637,1.29E-43,6.22E-42
OIT3,25.39019914,1.817657382,0.304504956,3.04E-10,1.52E-09
PLA2G12B,0.742680655,0.104039155,0.631381107,0.608324884,0.696984627
LOC119038157,1.689695963,2.104419899,1.647199152,0.009694567,0.019223891
P4HA1,1216.976048,-0.150919959,0.089713811,0.089379718,0.14178564
NUDT13,418.6385757,0.545936942,0.093226357,3.03E-09,1.38E-08
ECD,768.1606523,-0.33229982,0.07396153,6.26E-06,2.00E-05
FAM149B1,684.5467041,0.138478517,0.083126519,0.092994122,0.146843177
DNAJC9,604.7952295,-0.090394463,0.102478561,0.376269227,0.474601483
MRPS16,206.5142188,0.040446515,0.119004366,0.730038676,0.796648369
CFAP70,31.6659288,-1.503333359,0.315416323,3.26E-07,1.21E-06
ANXA7,3170.602522,0.299361163,0.0596555,3.28E-07,1.22E-06
MSS51,26.4092047,0.458698275,0.321629384,0.097641857,0.153213412
PPP3CB,966.0893878,-0.187094296,0.082482789,0.020182146,0.037508645
USP54,584.2565544,-0.13276323,0.111243906,0.21299759,0.297386597
MYOZ1,5.770481259,-0.443312509,0.571515497,0.206938989,0.290717394
SYNPO2L,139.1136936,-0.503658955,0.220133419,0.014106812,0.027059704
SEC24C,3927.328849,0.06682822,0.04294055,0.118891479,0.181559815
FUT11,151.3233547,-0.029734539,0.145372833,0.832220139,0.877393126
CHCHD1,250.0433483,-0.506120657,0.134159758,0.000106194,0.000287659
ZSWIM8,3777.964945,0.279985442,0.064726453,7.05E-06,2.23E-05
NDST2,875.7546353,-1.339889333,0.095613845,3.07E-45,1.60E-43
CAMK2G,1562.206317,-0.435089046,0.069695262,1.91E-10,9.71E-10
LOC119038164,648.0889685,-0.87775966,0.101139362,1.20E-18,1.20E-17
PLAU,15405.22902,0.302101632,0.127947435,0.015778844,0.029974952
VCL,15004.06719,-0.500914974,0.084110524,1.79E-09,8.31E-09
AP3M1,1237.673669,-0.816426919,0.074355612,2.08E-28,4.09E-27
ADK,1152.475837,0.542573321,0.100801825,4.32E-08,1.76E-07
KAT6B,869.1909043,0.936832076,0.123113158,9.94E-15,7.32E-14
LOC119038154,236.1570443,-0.21713535,0.160390216,0.150982761,0.222817722
LOC128627206,193.6340255,-0.121186803,0.157424861,0.44240928,0.540484464
SAMD8,3112.915262,0.289349082,0.119218101,0.008911259,0.017784796
VDAC2,5074.934483,0.002500832,0.064506543,0.975111196,0.982084909
COMTD1,101.3703267,-1.021855886,0.203791455,1.37E-07,5.31E-07
LOC119038159,35.08296737,-0.741711755,0.263807727,0.002315772,0.005139275
LOC119038181,36.98742557,-2.22679018,0.316498807,2.98E-13,1.95E-12
ZNF503,773.9155596,0.226481042,0.090426157,0.010835862,0.021249487
LRMDA,0.397481137,0.009183314,0.619228584,0.9689553,0.978899467
KCNMA1,5.696678104,-2.733049378,1.145176858,0.002765101,0.006057662
LOC128627187,20.52889555,-0.201712023,0.32800582,0.472717146,0.570470186
DLG5,2144.933191,0.191312246,0.059406084,0.00064168,0.001548538
POLR3A,1665.283534,0.322285314,0.060304741,8.07E-08,3.19E-07
RPS24,13275.7878,0.414971044,0.0709582,2.12E-09,9.80E-09
LOC119038214,0.224266763,0.047251851,0.632326809,0.857210484,NA
LOC119038069,0.236603015,-0.006433375,0.633087058,0.989588058,NA
LOC119038148,4.763501176,0.112886239,0.495477724,0.737280542,0.803425473
ZMIZ1,2108.873286,-0.150220926,0.082913696,0.065742452,0.108128319
PPIF,95.67279224,0.509641298,0.188987914,0.004593694,0.0096984
ZCCHC24,423.3182171,-0.731761631,0.211805912,0.000242447,0.000624091
ANXA11,904.0418295,-0.402642779,0.098696975,2.85E-05,8.36E-05
LOC119056940,2.294167639,0.216400587,0.597691386,0.432051088,0.530725217
PLAC9,1.610598035,3.271652436,1.791429993,0.003087521,0.006719634
TMEM254,733.3268765,-0.958904771,0.09762466,3.67E-23,5.08E-22
LOC119064187,80.60738944,-0.272018631,0.189103201,0.130369139,0.19619433
SFTPD,0.504276281,0.155998927,0.655040734,0.280934014,0.374213869
DYDC2,3.682876415,0.293609543,0.580853597,0.349994221,0.447811593
PRXL2A,1527.46565,-0.234043196,0.083463665,0.004286557,0.009104677
TSPAN14,747.8289638,-0.552765278,0.095579499,4.45E-09,1.99E-08
SH2D4B,0.881537921,2.763580459,3.67368849,0.008816312,0.017616891
LOC119044306,0.667077872,0.25525071,0.681789875,0.212189345,0.296396718
NRG3,0.416181892,0.108614001,0.636991895,0.454659467,0.552249425
GHITM,3056.318979,-0.165776022,0.055450427,0.002687811,0.005904221
GPR15LG,0.886720833,0.016932239,0.599372122,0.953454251,0.970077027
CDHR1,22.63608234,0.061344891,0.361324857,0.844788866,0.887332903
CCSER2,665.2791799,0.23491414,0.161304223,0.151115309,0.222939878
GRID1,0.761431444,0.262528263,0.662625049,0.297481388,0.392957056
LOC128627192,11.76451415,-0.566985463,0.453659033,0.101165646,0.157785645
WAPL,3704.526171,0.837511345,0.079363691,8.26E-27,1.45E-25
LOC119062405,1.228916068,0.038357474,0.551957299,0.924258469,0.948831924
LDB3,44.10725169,-0.671536124,0.278295045,0.007272871,0.014766631
BMPR1A,2558.320242,0.5129291,0.066185631,8.11E-15,6.01E-14
LOC119062407,0.25619652,-0.022676566,0.633284977,0.894617234,NA
LOC119062394,1.115671758,-0.516219486,0.892504805,0.048272206,0.082233036
MMRN2,2.931457105,0.397153648,0.598562683,0.251535491,0.341920324
GLUD1,2605.553297,0.239230495,0.063156469,0.000141673,0.000377711
SHLD2,332.8814572,0.059104956,0.099322317,0.560601685,0.654059637
GPRIN2,0.819053516,-0.040704158,0.594819331,0.825923909,0.872222384
LOC119053219,1.254614068,0.087383365,0.610542257,0.64332532,0.726726843
LOC119053220,0.572087294,-0.100852181,0.635162886,0.733681207,0.800184605
ZNF488,0.390452075,-0.050932799,0.629506296,0.556991313,NA
LOC128627181,0.418770067,0.005462986,0.617883025,0.967081957,0.978109989
MAPK8,1652.936613,0.564396389,0.130468075,9.63E-06,2.99E-05
LOC119046862,0.659742472,0.004168232,0.60038133,0.934940073,0.956836876
LOC119058800,1.494375304,-0.185074719,0.614195968,0.426874343,0.525735941
LOC128627214,8.29633552,-1.646648854,0.672367891,0.001969268,0.004417354
TMEM185A,180.5038147,-1.057333276,0.141456114,2.33E-14,1.67E-13
LOC119051674,11.21235941,-0.468373934,0.500520672,0.183898797,0.263178437
LOC119043859,387.1890239,1.903637248,0.142806879,2.36E-41,1.00E-39
LOC119055485,6.517847652,0.06920818,0.450100425,0.82865384,0.874538301
SORD,3.434409162,0.403950929,0.592384131,0.24476882,0.334320209
DUOX2,2.94795391,0.243713634,0.603413821,0.39809538,0.496434664
LOC119064566,514.4740894,-0.489477172,0.132775026,0.000160907,0.00042513
CDYL,631.1685433,1.424434613,0.097897202,2.71E-48,1.62E-46
RPP40,360.9060551,0.45361075,0.097466391,2.32E-06,7.83E-06
PPP1R3G,5.945430095,0.578747417,0.485737473,0.109057047,0.168335146
LYRM4,392.5601737,-0.100821056,0.093977638,0.26939573,0.361697684
FARS2,163.1061224,-0.119981837,0.153559338,0.434689758,0.533125801
NRN1,2.926402816,0.269282382,0.577281611,0.385102335,0.483496386
F13A1,16.53882036,0.011878083,0.33786065,0.967330127,0.978195324
RREB1,1211.076905,0.629416183,0.069815022,6.22E-20,6.96E-19
SSR1,5796.703609,0.101021487,0.063427255,0.111793089,0.17208394
LOC119059113,6.415412238,0.814162678,0.608082655,0.049753646,0.084403591
CAGE1,166.1554764,-0.169935071,0.171665049,0.304515446,0.400461734
RIOK1,1759.542344,0.860056309,0.065833792,1.18E-39,4.45E-38
DSP,2676.630138,-0.986951849,0.176021935,6.25E-09,2.76E-08
SNRNP48,1171.937014,0.939296007,0.081910088,7.42E-31,1.70E-29
BMP6,466.4545094,-0.466658108,0.116056148,4.00E-05,0.00011517
TXNDC5,1800.332837,-0.611458855,0.070354781,2.02E-18,1.99E-17
BLOC1S5,1169.595676,0.086608543,0.070610813,0.216987316,0.302015596
EEF1E1,351.0664246,0.800660451,0.108028906,5.60E-14,3.88E-13
SLC35B3,463.4570932,-0.98172266,0.094271095,9.34E-26,1.53E-24
TFAP2A,13.84217691,1.184233576,0.421561961,0.000999168,0.002348609
CUNH6orf52,0.216532222,-0.018946181,0.633654269,0.796379127,NA
PAK1IP1,794.3737417,0.82477694,0.091251387,6.64E-20,7.40E-19
TMEM14C,822.7056561,-0.248035081,0.07561143,0.000857847,0.002035923
MAK,8.136687524,-0.083229372,0.400541432,0.784489101,0.839901203
LOC128627222,2.299668601,-0.12038197,0.520341052,0.684375001,0.760671414
SLC22A23,39.08946963,0.974631376,0.286306826,0.000195988,0.000511259
PSMG4,112.8693077,0.422115269,0.181074967,0.014591877,0.027936318
LOC119051789,38.7551851,-1.178536454,0.355339364,0.000195047,0.0005091
LOC119051790,160.0920428,-1.302386328,0.239162014,9.92E-09,4.28E-08
BPHL,51.5702371,-0.357787043,0.254768529,0.124725843,0.189083449
LOC119051793,0.639875431,-0.117448862,0.619104685,0.508044028,0.604872196
RIPK1,1174.791779,0.190541816,0.105488753,0.060982994,0.101051731
LOC119065809,38.06259815,0.488115284,0.248196411,0.032111897,0.057063064
NQO2,2.118045643,0.158071302,0.596983361,0.520351458,0.616452868
LOC119042329,275.4236365,-0.844960345,0.228255048,7.84E-05,0.000216306
LOC119035701,1.420027766,-0.316230162,0.654584209,0.26027294,0.351841401
LOC119038544,1020.000285,-0.375648412,0.103884939,0.00023926,0.000616598
LOC128627225,493.3961119,-0.52503203,0.124838713,1.68E-05,5.07E-05
LOC128627226,3.440802139,0.024072674,0.529719842,0.937896815,0.95887693
LOC128627261,14.1898882,0.305159796,0.377669954,0.321769878,0.418377903
LOC128627230,0.301292423,-0.010970929,0.632697446,0.986288527,NA
LAMA1,1854.40228,-2.193431655,0.146575082,4.18E-51,2.82E-49
LOC119034745,3.87975227,-1.514258606,0.952336332,0.011551207,0.022516747
ARHGAP28,610.7917104,-1.013401618,0.113915064,1.79E-19,1.93E-18
L3MBTL4,29.81755814,0.290207071,0.35007211,0.324175938,0.42068203
LOC119034749,0.234503871,0.070419063,0.636240112,0.698536629,NA
TMEM200C,14.53371478,-0.298240979,0.357464356,0.311426281,0.407650563
EPB41L3,4.692185502,0.14719359,0.519110545,0.634982026,0.719065671
LOC128627263,0.43869685,-0.014124324,0.632225887,0.980858672,0.98597677
ZBTB14,236.5455735,0.157659462,0.11730153,0.172406165,0.249296615
AKAIN1,1.967514461,1.219950881,1.189542082,0.027896723,0.050241022
DLGAP1,10.60089212,0.867374757,0.445164133,0.01506216,0.028744531
TGIF1,2070.055602,0.831586987,0.069818936,2.83E-33,7.56E-32
LOC119042370,3580.693755,0.206719295,0.089875403,0.018788012,0.035147335
LOC119042371,8587.731129,0.562260547,0.098601039,7.52E-09,3.28E-08
MYOM1,141.7586066,-0.925544759,0.208269954,2.72E-06,9.07E-06
LPIN2,3815.002694,0.271206364,0.065081651,1.40E-05,4.26E-05
EMILIN2,6.177061649,-0.021741951,0.433925403,0.942540694,0.962251927
SMCHD1,2509.554461,0.009684544,0.087974766,0.88642216,0.920165677
NDC80,725.1107736,-1.250094499,0.175642456,2.18E-13,1.44E-12
METTL4,235.518144,-0.1091029,0.111322234,0.321081477,0.417683716
YES1,1882.574259,0.786880166,0.091113756,4.26E-18,4.08E-17
ENOSF1,78.6218576,-0.388879748,0.193159111,0.033465776,0.059240475
TYMS,786.0611459,-0.84924707,0.133742815,9.22E-11,4.85E-10
LOC119057694,194.8914124,-0.643802664,0.146798125,6.18E-06,1.97E-05
CLUL1,5.941122024,-0.261313702,0.481973325,0.42895059,0.527676378
COLEC12,71.84827249,0.448592153,0.307651798,0.096490204,0.15152235
LOC119057689,13.50275465,0.15179494,0.371200454,0.615920462,0.703393103
LOC119057688,33.9327185,-0.704601032,0.284029256,0.005548061,0.011519187
THOC1,1032.809178,0.441343166,0.073871604,1.43E-09,6.74E-09
USP14,2525.600445,-0.52832362,0.066339155,1.32E-15,1.05E-14
ROCK1,2934.515365,0.425821592,0.10154294,2.13E-05,6.36E-05
LOC119058894,5.652410519,0.512152956,0.640198523,0.156486095,0.229634276
GREB1L,1420.763443,-0.435050061,0.153274007,0.003350587,0.007244643
ESCO1,1639.112205,0.668646468,0.08464284,2.21E-15,1.72E-14
SNRPD1,2133.911774,-0.048892072,0.113701958,0.668325167,0.747750645
ABHD3,2119.267262,0.781301083,0.24227498,0.000512535,0.001254451
MIB1,4455.152071,-0.183727469,0.080837088,0.024822614,0.045245901
LOC119061112,3.288250815,0.219038595,0.554929874,0.476073574,0.573567554
LOC128627239,0.342618546,0.049910038,0.624214252,0.791293108,NA
GATA6,9.547958173,0.994932901,0.844919649,0.032826009,0.058223025
RBBP8,721.3902386,1.044528022,0.127314176,6.42E-17,5.68E-16
CABLES1,1274.375285,0.778938947,0.20076185,4.62E-05,0.000131677
TMEM241,39.61736332,-0.356614655,0.267866905,0.142187819,0.211142725
LOC119040971,11.54802725,0.850987379,0.473144961,0.021433925,0.039609097
RIOK3,5643.885936,0.720198453,0.060006394,1.78E-33,4.81E-32
RMC1,470.2889502,0.493970312,0.070816456,1.95E-12,1.19E-11
NPC1,1290.641922,-0.254232325,0.053214417,1.51E-06,5.21E-06
ANKRD29,161.1574348,0.325785556,0.179008059,0.056082445,0.093931111
LAMA3,155.7972044,0.653184319,0.27156071,0.007798084,0.015740251
TTC39C,171.2140959,1.285908282,0.12383592,7.50E-26,1.24E-24
CABYR,415.652042,-0.262301723,0.100420547,0.007984646,0.016089633
OSBPL1A,1427.134508,0.124369314,0.06099833,0.04068084,0.070555463
LOC119041010,2.032679127,-0.355114407,0.7025339,0.17211222,0.249010474
IMPACT,1315.732997,-0.515841509,0.073812739,1.87E-12,1.14E-11
HRH4,23.26326521,1.680760223,0.301062634,3.89E-09,1.75E-08
ZNF521,776.7001082,-0.398261193,0.187949314,0.025575908,0.046505427
